kvk_number	name	sbi_code	sbi_code_description	city	all_names
24363695	Carbon Furnaces Technologies	7112.0	Ingenieurs en overig technisch ontwerp en advies	Spijkenisse	['cft carbon furnaces technologies', 'carbon furnaces technologies']
09153322	Euratex	7112.0	Ingenieurs en overig technisch ontwerp en advies	Duiven	['euratex']
16073458	SYNLAB Analtytics & Services Oosterhout	7112.0	Ingenieurs en overig technisch ontwerp en advies	Oosterhout	['synlab analtytics & services oosterhout', 'alcontrol laboratories', 'alcontrol food', 'alcontrol food & water', 'synlabiochem food', 'synlab analytics & services oosterhout']
22052720	archikon	7112.0	Ingenieurs en overig technisch ontwerp en advies	Goes	['archikon', 'archikoarchikon architecten en constructeurs']
18039920	bocon bouwsupport	7112.0	Ingenieurs en overig technisch ontwerp en advies	Tilburg	['bocon cv', 'bocon bouwsupport']
12033333	volantis	7112.0	Ingenieurs en overig technisch ontwerp en advies	Geleen	['hollman adviseurs olantis - hollman adviseurs', 'volantisolantis olantisolantis systems & energyolantis building & structuresolantis information architectsolantis indusrial experts', 'technisch adviesbureau hollman', 'hollman technisch adviseurs', 'volantis']
27162406	Calcasa	7112.0	Ingenieurs en overig technisch ontwerp en advies	Delft	['calcasa', 'abf strategie', 'abf valuation', 'focus onderzoek & ontwikkeling delft']
33301246	SET ICT Services	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amsterdam-Duivendrecht	['set services', 'set automatisering', 'set ict services']
30125398	Versatec Energy	7112.0	Ingenieurs en overig technisch ontwerp en advies	Woerden	['espi- electronic services for the process      industryersatec', 'versatec energyersatec energy', 'genesis engineering consultants', 'versatec energy']
65103998	JP-Energiesystemen	7112.0	Ingenieurs en overig technisch ontwerp en advies	Austerlitz	['jp-energiesystemen', 'jp-energiesystemejp-energiesystemen']
24140941	kuipercompagnons	7112.0	Ingenieurs en overig technisch ontwerp en advies	Rotterdam	['kuipercompagnons', 'kuipercompagnons international', 'urpac']
64286304	ENGIE	7112.0	Ingenieurs en overig technisch ontwerp en advies	Renkum	['engie']
02032745	Ingenieursbureau Dijkhuis	7112.0	Ingenieurs en overig technisch ontwerp en advies	Groningen	['dijkhuis ingenieurs', 'ingenieursbureau dijkhuis']
05074009	Dumea	7112.0	Ingenieurs en overig technisch ontwerp en advies	Wijhe	['dumea', 'kbbl milieu']
23076793	van der pijl advies	7112.0	Ingenieurs en overig technisch ontwerp en advies	Dirksland	['van der pijl adviesan der pijl advies', 'van der pijl advies']
28094088	versluisgroep	7112.0	Ingenieurs en overig technisch ontwerp en advies	Sassenheim	['versluisgroepersluisgroep ersluis bouwmanagement', 'versluisgroep']
71960260	arceau ontwerpers	7112.0	Ingenieurs en overig technisch ontwerp en advies	Uden	['arceau ontwerpers']
51111195	iq support	7112.0	Ingenieurs en overig technisch ontwerp en advies	Groningen	['iq support']
74466178	optimum arbeidshygiene	7112.0	Ingenieurs en overig technisch ontwerp en advies	Arnhem	['optimum arbeidshygiëne', 'optimum arbeidshygiene']
30197150	INNAX gebouw & omgeving	7112.0	Ingenieurs en overig technisch ontwerp en advies	Veenendaal	['innax nederland', 'innax gebouw & omgeving', 'cycle systems group', 'intechno group']
24150012	Zonneveld Ingenieurs	7112.0	Ingenieurs en overig technisch ontwerp en advies	Rotterdam	['ingenieursbureau ir j zonneveld', 'zonneveld ingenieurs', 'ingenieursbureau zonneveld']
56910657	base consultancy	7112.0	Ingenieurs en overig technisch ontwerp en advies	's-Gravenhage	['base consultancy']
06058288	dijkoraad wiecherink	7112.0	Ingenieurs en overig technisch ontwerp en advies	Oldenzaal	['ah wiecherink', 'dijkoraad vestiging oldenzaal', 'wiecherink', 'dijkoraad wiecherink']
05074095	hk-consultancy	7112.0	Ingenieurs en overig technisch ontwerp en advies	Kampen	['hk-consultancy']
72937165	instecq+	7112.0	Ingenieurs en overig technisch ontwerp en advies	Krimpen aan den IJssel	['instecq+']
09071204	Bodemkundig Adviesbureau Edelman	7112.0	Ingenieurs en overig technisch ontwerp en advies	Wageningen	['bodemkundig adviesbureau edelmabodemkundig adviesbureau edelman', 'bodemkundig adviesbureau edelman']
55026397	Infinitus Energy Solutions	7112.0	Ingenieurs en overig technisch ontwerp en advies	Apeldoorn	['infinitus energy solutions', 'geelen infinitus energy solutions']
16075147	KYBYS	7112.0	Ingenieurs en overig technisch ontwerp en advies	Boxtel	['rentmeester sportaccommodaties', 'rentmeester openbare ruimte', 'kybys', 'kybys contracting', 'rentmeester buitenruimte', 'kybys professionals', 'adviesburo de meent']
02069925	Qualimetric	7112.0	Ingenieurs en overig technisch ontwerp en advies	Mill	['meyer musical instruments', 'qualimetric']
12061857	adviesbureau moonen	7112.0	Ingenieurs en overig technisch ontwerp en advies	Maasbree	['adviesbureau mooneadviesbureau moonen', 'slavante maasbree holding', 'adviesbureau moonen']
69349746	humac	7112.0	Ingenieurs en overig technisch ontwerp en advies	Randwijk	['humac', 'humacof humac']
78155193	ifource	7112.0	Ingenieurs en overig technisch ontwerp en advies	Oisterwijk	['ifource']
73090840	Smart Tanking	7112.0	Ingenieurs en overig technisch ontwerp en advies	Munstergeleen	['smart tanking']
73456527	BWA	7112.0	Ingenieurs en overig technisch ontwerp en advies	Garderen	['bwa - partners', 'bwa']
30157242	Volker Wessels Infra Competence Centre	7112.0	Ingenieurs en overig technisch ontwerp en advies	Vianen	['volker wessels infra competence centre', 'volker wessels infra competence centreolkerinfra desigvolkerinfra design ws geotechniekwsgolker ididolker wessels stevin geotechniekolker wessels stevin geotechniek olker infra design']
08033388	bartels ingenieursbureau	7112.0	Ingenieurs en overig technisch ontwerp en advies	Leeuwarden	['ingenieursburo bartels', 'bartels ingenieursbureau', 'lievense bouw']
64142035	green building engineering	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amsterdam	['dutch green engineering', 'green building engineering', 'green bldg engineering']
09065422	IF Technology	7112.0	Ingenieurs en overig technisch ontwerp en advies	Arnhem	['if technology group', 'if technology']
24126909	HE Adviseurs	7112.0	Ingenieurs en overig technisch ontwerp en advies	Rotterdam	['huygen elwako raadgevende ingenieurs', 'huygen rotterdam raadgevende ingenieurs', 'he adviseurs', 'adviesbureau huygen rotterdam', 'huygen raadgevende ingenieurs']
71704884	IWI	7112.0	Ingenieurs en overig technisch ontwerp en advies	Hellevoetsluis	['iwi', 'solid root']
63202158	Stichting BIM Loket	7112.0	Ingenieurs en overig technisch ontwerp en advies	Delft	['stichting bim loket']
34143988	Arup	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amsterdam	['arup']
27155328	HTV Adviseurs	7112.0	Ingenieurs en overig technisch ontwerp en advies	Wateringen	['wolf dikken adviseurs', 'htv adviseurs']
76355837	maas duurzaam	7112.0	Ingenieurs en overig technisch ontwerp en advies	Spaarndam	['maas offshore', 'maas duurzaam']
71798226	Technicality Global NL	7112.0	Ingenieurs en overig technisch ontwerp en advies	Den Hoorn	['technicality global nl']
24348369	enablingMNT Netherlands	7112.0	Ingenieurs en overig technisch ontwerp en advies	Dordrecht	['enablingmnt netherlands']
28040948	aramco overseas company	7112.0	Ingenieurs en overig technisch ontwerp en advies	Delft	['aramco research center - delft', 'aramco overseas company']
23059414	den boer consult	7112.0	Ingenieurs en overig technisch ontwerp en advies	Nieuwpoort	['den boer cci', 'den boer consult']
17183966	de tekenfabriek	7112.0	Ingenieurs en overig technisch ontwerp en advies	Helmond	['tek-en-en tekenfabriek an de ven architektede tekenfabriek', 'de tekenfabriek']
33158647	kemp installatie	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amstelveen	['kemp installatie']
27044420	Siemens	7112.0	Ingenieurs en overig technisch ontwerp en advies	's-Gravenhage	['siemens mobile', 'siemens international holding', 'siemens', 'siemens vastgoed internationaal', 'siemens mobile phones']
51075067	MABR	7112.0	Ingenieurs en overig technisch ontwerp en advies	IJmuiden	['mabr brandveilig', 'maatschap brandveilig', 'mabr']
24257098	Mos Grondmechanica	7112.0	Ingenieurs en overig technisch ontwerp en advies	Almelo	['mos grondmechanica', 'tabark iestments']
58246312	Kenter	7112.0	Ingenieurs en overig technisch ontwerp en advies	Duiven	['kenter', 'kenter meetbedrijf', 'nationaal ijklaverlian']
51057948	studio em	7112.0	Ingenieurs en overig technisch ontwerp en advies	Almere	['em studio', 'studio em']
01139859	bureau 1232	7112.0	Ingenieurs en overig technisch ontwerp en advies	Groningen	['bureau 1232']
08038009	Bomer Engineering Services	7112.0	Ingenieurs en overig technisch ontwerp en advies	Apeldoorn	['bomer en van de vrugt', 'bomer engineering services', 'bömer engineering services', 'ifies']
09064003	Buro Blauw	7112.0	Ingenieurs en overig technisch ontwerp en advies	Wageningen	['buro blauw']
60552735	fizyr	7112.0	Ingenieurs en overig technisch ontwerp en advies	Delft	['fizyr', 'delft robotics']
57313857	abc kroos	7112.0	Ingenieurs en overig technisch ontwerp en advies	Raalte	['abc kroos', 'the rubisco company', 'rubisco foods', 'abc-kroos', 'rubisco company']
37086118	AFS Energy	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amsterdam	['afs energy', 'laurens beheer']
30238674	Knoell NL	7112.0	Ingenieurs en overig technisch ontwerp en advies	Wageningen	['knoell nl', 'sitmae reach services']
29050000	pelecon structural engineers	7112.0	Ingenieurs en overig technisch ontwerp en advies	Gouda	['peters & van leeuwen', 'peters & van leeuwen constructeurs en adviseurs voor de bouw', 'pelecon structural engineers']
36035397	de wolff & partners	7112.0	Ingenieurs en overig technisch ontwerp en advies	Grootebroek	['buro voor interieur', 'architectuur en ruimtelijke vormgeving', 'de wolff & partners', 'ted de wolff']
50381970	gwtech	7112.0	Ingenieurs en overig technisch ontwerp en advies	Veenendaal	['pelletketelnl', 'gwtech']
08195966	virtual building engineers	7112.0	Ingenieurs en overig technisch ontwerp en advies	Deventer	['virtual building engineersibes building engineersirtual building engineers ibesirtual building engineers', 'virtual building engineers']
17228634	CMNTY Corporation	7112.0	Ingenieurs en overig technisch ontwerp en advies	Eindhoven	['cmnty corporatiocmnty corporation', 'cmnty', 'redesignme', 'cmnty corporation']
34117661	Vialis	7112.0	Ingenieurs en overig technisch ontwerp en advies	Houten	['vialisialis ialis verkeer & mobiliteit olker wessels stevin verkeerssystemen', 'vialis']
67084842	JVW Consult	7112.0	Ingenieurs en overig technisch ontwerp en advies	Tiel	['jvw kennis- en expertisecentrum asbest', 'jvw consult']
40397132	WIB Instrument Users Association	7112.0	Ingenieurs en overig technisch ontwerp en advies		['wib instrument users associatio', 'wib instrument users association']
75864134	ECN Windenergie	7112.0	Ingenieurs en overig technisch ontwerp en advies	Zwolle	['ecn pw5', 'ecn windenergie']
57728798	de installatie adviseur	7112.0	Ingenieurs en overig technisch ontwerp en advies	Zeist	['de installatie adviseur', 'duurzaamwoonadvies', 'duurzaamheidsloket utrecht', 'installatie beheer', 'duurzaamheidsloket']
08177178	lycens	7112.0	Ingenieurs en overig technisch ontwerp en advies	Oldenzaal	['lycens milieu & ruimte', 'ecopart', 'lycens', 'nibag milieu & ruimte']
37076179	staalbouwkundig adviesburo schagen	7112.0	Ingenieurs en overig technisch ontwerp en advies	Schagen	['staalbouwkundig adviesburo schagestaalbouwkundig adviesburo schagen', 'staalbouwkundig adviesburo schagen', 'staalbouwkundig adviesburo west-friesland']
34093616	selmers industrial	7112.0	Ingenieurs en overig technisch ontwerp en advies	Beverwijk	['selmers industrial']
24296203	adviesbureau j vriesema	7112.0	Ingenieurs en overig technisch ontwerp en advies	Rotterdam	['adviesbureau j vriesema']
18082432	boink project & energiemanagement	7112.0	Ingenieurs en overig technisch ontwerp en advies	Valkenswaard	['boink project & energiemanagement']
60767413	prins milieu consultancy	7112.0	Ingenieurs en overig technisch ontwerp en advies	Utrecht	['prins milieu consultancy']
08110270	Microfix	7112.0	Ingenieurs en overig technisch ontwerp en advies	Delden	['microfix']
20111202	Moerdijk	7112.0	Ingenieurs en overig technisch ontwerp en advies	Klundert	['j2 moerdijk', 'moerdijk']
34156361	MultiSafepay	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amsterdam	['multisafepay', 'teletik services']
01056382	Warmtemeterservice	7112.0	Ingenieurs en overig technisch ontwerp en advies	Leeuwarden	['warmtemeterservice']
11028826	Bureau Waardenburg	7112.0	Ingenieurs en overig technisch ontwerp en advies	Culemborg	['bureau waardenburg']
52916057	Jolmar Consult	7112.0	Ingenieurs en overig technisch ontwerp en advies	's-Gravenhage	['jolmar consult']
56487452	Kadins	7112.0	Ingenieurs en overig technisch ontwerp en advies	Roelofarendsveen	['kadins advies en inspectie', 'kadins']
27339756	fortierra	7112.0	Ingenieurs en overig technisch ontwerp en advies	's-Gravenhage	['sameastgoedastgoedalertastgoedapp', 'de vastgoedpas', 'fortierra', 'het vastgoedrapport']
34088044	Bluewater Energy Services	7112.0	Ingenieurs en overig technisch ontwerp en advies	Hoofddorp	['bluewater energy services', 'bluewater engineering']
17222080	i-commit	7112.0	Ingenieurs en overig technisch ontwerp en advies	Zwolle	['i-commit']
24444819	urbannerdam	7112.0	Ingenieurs en overig technisch ontwerp en advies	Rotterdam	['urbannerdam']
20026006	VDL ETG Technology & Development	7112.0	Ingenieurs en overig technisch ontwerp en advies	Eindhoven	['vdl etg technology & development', 'ambac', 'vdl etg technology & developmentdl etg technology & development']
17190123	Altavilla	7112.0	Ingenieurs en overig technisch ontwerp en advies	Best	['altavilla bouwmanagement', 'altavilla']
14635629	Spie Nederland	7112.0	Ingenieurs en overig technisch ontwerp en advies	Breda	['soluzo', 'amec spie nederland', 'finabay', 'spie nederland', 'industry services', 'energies', 'compusystems', 'spie academy', 'smart city', 'novisec security systems', 'e-fficient buildings', 'spie trindel nederland']
08135511	panton	7112.0	Ingenieurs en overig technisch ontwerp en advies	Deventer	['pantopanton', 'panton']
34249659	zeefamilie	7112.0	Ingenieurs en overig technisch ontwerp en advies	Heemstede	['zeefamilie']
24111014	bouwadviesbureau van der ven	7112.0	Ingenieurs en overig technisch ontwerp en advies	Ridderkerk	['bouw- en adviesbureau n van der ven', 'bouwadviesbureau van der ven', 'bouwadviesbureau van der vebouwadviesbureau van der ven']
69041504	Scalys	7112.0	Ingenieurs en overig technisch ontwerp en advies	Hengelo	['scalys']
20053510	Ingenieursbureau MUC	7112.0	Ingenieurs en overig technisch ontwerp en advies	Terheijden	['muc funderingstechnieken', 'ingenieursbureau muc']
08060783	Ingenieursbureau Westenberg	7112.0	Ingenieurs en overig technisch ontwerp en advies	Harderwijk	['westenberg marketing en communicatie', 'ingenieursbureau westenberg', 'websale']
11031692	UC Technologies	7112.0	Ingenieurs en overig technisch ontwerp en advies	Zaltbommel	['uc technologies']
70614288	feringa-tabak	7112.0	Ingenieurs en overig technisch ontwerp en advies	Ter Apel	['feringa-tabak']
66608880	tebulo	7112.0	Ingenieurs en overig technisch ontwerp en advies	Alkmaar	['tebulo', 'tebulo projects']
71999949	pascad beheer	7112.0	Ingenieurs en overig technisch ontwerp en advies	Amersfoort	['pascad beheer']
09096347	Companen	7112.0	Ingenieurs en overig technisch ontwerp en advies	Arnhem	['companecompanen maastricht', 'companen']
01105445	Oderik	7112.0	Ingenieurs en overig technisch ontwerp en advies	's-Gravenhage	['oderik']
63928701	Allegro Gebouwadvies	7112.0	Ingenieurs en overig technisch ontwerp en advies	's-Hertogenbosch	['allegro gebouwadvies']
24233580	BG Engineering	7112.0	Ingenieurs en overig technisch ontwerp en advies	Rotterdam	['bg engineering']
23089813	Iv-Infra	7112.0	Ingenieurs en overig technisch ontwerp en advies	Sliedrecht	['iv-infragroep', 'iv-infra']
66573351	Brandpreventie Academy	7112.0	Ingenieurs en overig technisch ontwerp en advies	Utrecht	['brandpreventie academy']
